id,date,category,brand_type
125266,3/27/2012,Grocery,Established
125267,3/27/2012,Natural Products,Established
125268,3/27/2012,Miscellaneous,Established
125270,3/27/2012,Alcohol,Established
125272,3/27/2012,Packaged Meat,Established
125274,3/27/2012,Natural Products,Established
125275,3/27/2012,Pharmaceutical,Established
125277,3/27/2012,Pharmaceutical,Established
125280,3/27/2012,Pharmaceutical,Established
125281,3/27/2012,Bakery,Established
125282,3/27/2012,Natural Products,Established
125284,3/27/2012,Meat,Established
125285,3/27/2012,Meat,Established
125287,3/27/2012,Pharmaceutical,Established
125290,3/27/2012,Meat,Established
125292,3/27/2012,Meat,Established
125294,3/27/2012,Meat,Established
125295,3/27/2012,Bakery,Established
125296,3/27/2012,Meat,Established
125297,3/27/2012,Meat,Established
125298,3/27/2012,Meat,Established
125300,3/27/2012,Meat,Established
125301,3/27/2012,Meat,Established
125303,3/27/2012,Meat,Established
125305,3/27/2012,Meat,Established
125306,3/27/2012,Meat,Established
125308,3/27/2012,Meat,Established
125310,3/27/2012,Meat,Established
125311,3/27/2012,Meat,Established
125313,3/27/2012,Meat,Established
125314,3/27/2012,Meat,Established
125315,3/27/2012,Meat,Established
125316,3/27/2012,Meat,Established
125317,3/27/2012,Meat,Established
125318,3/27/2012,Meat,Established
125319,3/27/2012,Meat,Established
125320,3/27/2012,Meat,Established
125324,3/27/2012,Meat,Established
125325,3/27/2012,Meat,Established
125326,3/27/2012,Meat,Established
125327,3/27/2012,Meat,Established
125330,3/27/2012,Meat,Established
125334,3/27/2012,Meat,Established
125336,3/27/2012,Meat,Established
125337,3/27/2012,Meat,Established
125340,3/27/2012,Meat,Established
125341,3/27/2012,Meat,Established
125343,3/27/2012,Meat,Established
125345,3/27/2012,Meat,Established
125346,3/27/2012,Meat,Established
125347,3/27/2012,Meat,Established
125348,3/27/2012,Meat,Established
125352,3/27/2012,Meat,Established
125354,3/27/2012,Meat,Established
125356,3/27/2012,Meat,Established
125357,3/27/2012,Meat,Established
125358,3/27/2012,Meat,Established
125361,3/27/2012,Meat,Established
125363,3/27/2012,Meat,Established
125364,3/27/2012,Meat,Established
125366,3/27/2012,Meat,Established
125367,3/27/2012,Meat,Established
125369,3/27/2012,Meat,Established
125370,3/27/2012,Meat,Established
125371,3/27/2012,Meat,Established
125372,3/27/2012,Meat,Established
125373,3/27/2012,Meat,Established
125374,3/27/2012,Meat,Established
125377,3/27/2012,Meat,Established
125378,3/27/2012,Meat,Established
125380,3/27/2012,Meat,Established
125381,3/27/2012,Meat,Established
125382,3/27/2012,Meat,Established
125383,3/27/2012,Meat,Established
125384,3/27/2012,Meat,Established
125385,3/27/2012,Meat,Established
125386,3/27/2012,Meat,Established
125390,3/27/2012,Natural Products,Established
125392,3/27/2012,Pharmaceutical,Established
125393,3/27/2012,Meat,Established
125395,3/27/2012,Pharmaceutical,Established
125396,3/27/2012,Meat,Established
125398,3/27/2012,Grocery,Established
125401,3/27/2012,Meat,Established
125402,3/27/2012,Meat,Established
125403,3/27/2012,Pharmaceutical,Established
125404,3/27/2012,Grocery,Established
125405,3/27/2012,Pharmaceutical,Established
125406,3/27/2012,Grocery,Established
125407,3/27/2012,Pharmaceutical,Established
125410,3/27/2012,Pharmaceutical,Established
125415,3/27/2012,Pharmaceutical,Established
125416,3/27/2012,Natural Products,Established
125419,3/27/2012,Pharmaceutical,Established
125422,3/27/2012,Grocery,Established
125423,3/27/2012,Natural Products,Established
125424,3/27/2012,Natural Products,Established
125426,3/27/2012,Natural Products,Established
125427,3/27/2012,Pharmaceutical,Established
125428,3/27/2012,Pharmaceutical,Established
125429,3/27/2012,Pharmaceutical,Established
125430,3/27/2012,Pharmaceutical,Established
125431,3/27/2012,Pharmaceutical,Established
125434,3/27/2012,Pharmaceutical,Established
125436,3/27/2012,Pharmaceutical,Established
125437,3/27/2012,Pharmaceutical,Established
125439,3/27/2012,"Dairy, Juices & Snacks",Established
125441,3/27/2012,Natural Products,Established
125442,3/27/2012,Pharmaceutical,Established
125443,3/27/2012,Pharmaceutical,Established
125445,3/27/2012,Pharmaceutical,Established
125446,3/27/2012,Pharmaceutical,Established
125447,3/27/2012,Pharmaceutical,Established
125448,3/27/2012,Pharmaceutical,Established
125451,3/27/2012,Pharmaceutical,Established
125452,3/27/2012,Pharmaceutical,Established
125453,3/27/2012,Meat,Established
125454,3/27/2012,Meat,Established
125455,3/27/2012,Meat,Established
125458,3/27/2012,Pharmaceutical,Established
125460,3/27/2012,Pharmaceutical,Established
125461,3/27/2012,Pharmaceutical,Established
125462,3/27/2012,Pharmaceutical,Established
125465,3/27/2012,Meat,Established
125467,3/27/2012,Meat,Established
125468,3/27/2012,Meat,Established
125469,3/27/2012,Pharmaceutical,Established
125470,3/27/2012,Pharmaceutical,Established
125474,3/27/2012,Pharmaceutical,Established
125475,3/27/2012,Meat,Established
125476,3/27/2012,Pharmaceutical,Established
125477,3/27/2012,Pharmaceutical,Established
125478,3/27/2012,Meat,Established
125479,3/27/2012,Meat,Established
125480,3/27/2012,Pharmaceutical,Established
125482,3/27/2012,Pharmaceutical,Established
125484,3/27/2012,Flowers & Plants,Established
125486,3/27/2012,Meat,Established
125488,3/27/2012,Meat,Established
125489,3/27/2012,Meat,Established
125492,3/27/2012,Meat,Established
125493,3/27/2012,Pharmaceutical,Established
125494,3/27/2012,Grocery,Established
125495,3/27/2012,Packaged Meat,Established
125497,3/27/2012,Meat,Established
125498,3/27/2012,Meat,Established
125499,3/27/2012,Pharmaceutical,Established
125500,3/27/2012,Flowers & Plants,Established
125501,3/27/2012,Pharmaceutical,Established
125503,3/27/2012,Packaged Meat,Established
125504,3/27/2012,Pharmaceutical,Established
125505,3/27/2012,Meat,Established
125506,3/27/2012,Bakery,Established
125509,3/27/2012,Miscellaneous,Established
125510,3/27/2012,Pharmaceutical,Established
125512,3/27/2012,Pharmaceutical,Established
125513,3/27/2012,Natural Products,Established
125515,3/27/2012,Pharmaceutical,Established
125516,3/27/2012,Pharmaceutical,Established
125517,3/27/2012,Pharmaceutical,Established
125518,3/27/2012,Pharmaceutical,Established
125519,3/27/2012,Pharmaceutical,Established
125520,3/27/2012,Pharmaceutical,Established
125521,3/27/2012,Pharmaceutical,Established
125522,3/27/2012,Pharmaceutical,Established
125523,3/27/2012,Pharmaceutical,Established
125526,3/27/2012,Pharmaceutical,Established
125527,3/27/2012,Pharmaceutical,Local
125528,3/27/2012,Pharmaceutical,Established
125529,3/27/2012,Pharmaceutical,Established
125530,3/27/2012,Pharmaceutical,Established
125533,3/27/2012,Pharmaceutical,Established
125535,3/27/2012,Pharmaceutical,Established
125536,3/27/2012,Pharmaceutical,Established
125537,3/27/2012,Pharmaceutical,Established
125538,3/27/2012,Meat,Established
125539,3/27/2012,Meat,Established
125541,3/27/2012,Meat,Established
125543,3/27/2012,Meat,Established
125544,3/27/2012,Meat,Established
125547,3/27/2012,Meat,Established
125550,3/27/2012,Meat,Established
125551,3/27/2012,Meat,Established
125552,3/27/2012,Pharmaceutical,Established
125554,3/27/2012,Meat,Established
125555,3/27/2012,Meat,Established
125561,3/27/2012,Meat,Established
125562,3/27/2012,Pharmaceutical,Established
125563,3/27/2012,Pharmaceutical,Established
125564,3/27/2012,"Dairy, Juices & Snacks",Established
125565,3/27/2012,Pharmaceutical,Established
125571,3/27/2012,Pharmaceutical,Established
125573,3/27/2012,Grocery,Established
125575,3/27/2012,Flowers & Plants,Established
125576,3/27/2012,Flowers & Plants,Established
125577,3/27/2012,Meat,Established
125579,3/27/2012,Meat,Established
125580,3/27/2012,Meat,Established
125581,3/27/2012,Meat,Established
125582,3/27/2012,Pharmaceutical,Established
125583,3/27/2012,Natural Products,Established
125584,3/27/2012,Pharmaceutical,Established
125585,3/27/2012,Pharmaceutical,Established
125586,3/27/2012,Pharmaceutical,Established
125588,3/27/2012,Pharmaceutical,Established
125590,3/27/2012,Pharmaceutical,Established
125591,3/27/2012,Pharmaceutical,Established
125593,3/27/2012,Pharmaceutical,Established
125594,3/27/2012,Packaged Meat,Established
125596,3/27/2012,Pharmaceutical,Established
125598,3/27/2012,Meat,Established
125601,3/27/2012,Meat,Established
125602,3/27/2012,Meat,Established
125603,3/27/2012,Meat,Established
125604,3/27/2012,Flowers & Plants,Established
125605,3/27/2012,Flowers & Plants,Established
125607,3/27/2012,Meat,Established
125608,3/27/2012,Pharmaceutical,Established
125609,3/27/2012,Pharmaceutical,Established
125611,3/27/2012,Meat,Established
125612,3/27/2012,Meat,Established
125613,3/27/2012,Meat,Established
125616,3/27/2012,Pharmaceutical,Established
125617,3/27/2012,Natural Products,Established
125619,3/27/2012,Pharmaceutical,Established
125620,3/27/2012,Natural Products,Established
125621,3/27/2012,Pharmaceutical,Established
125622,3/27/2012,Pharmaceutical,Established
125623,3/27/2012,Meat,Established
125627,3/27/2012,Natural Products,Established
125628,3/27/2012,Prepared Food,Established
125629,3/27/2012,Prepared Food,Established
125632,3/27/2012,Prepared Food,Established
125634,3/27/2012,Pharmaceutical,Established
125637,3/27/2012,Grocery,Established
125638,3/27/2012,Grocery,Established
125639,3/27/2012,Grocery,Local
125640,3/27/2012,Grocery,Local
125641,3/27/2012,Seafood,Local
125643,3/27/2012,Grocery,Established
125644,3/27/2012,Meat,Established
125645,3/27/2012,Meat,Established
125648,3/27/2012,Meat,Established
125649,3/27/2012,Pharmaceutical,Established
125650,3/27/2012,Pharmaceutical,Established
125652,3/27/2012,Pharmaceutical,Established
125653,3/27/2012,Pharmaceutical,Local
125654,3/27/2012,Pharmaceutical,Local
125655,3/27/2012,Grocery,Established
125656,3/27/2012,Natural Products,Established
125657,3/27/2012,Natural Products,Established
125658,3/27/2012,"Dairy, Juices & Snacks",Established
125659,3/27/2012,Grocery,Established
125660,3/27/2012,Miscellaneous,Established
125661,3/27/2012,Miscellaneous,Established
125663,3/27/2012,Pharmaceutical,Local
125664,3/27/2012,Pharmaceutical,Established
125667,3/27/2012,Pharmaceutical,Established
125668,3/27/2012,Pharmaceutical,Established
125670,3/27/2012,Natural Products,Established
125672,3/27/2012,Pharmaceutical,Established
125674,3/27/2012,Meat,Established
125676,3/27/2012,Pharmaceutical,Established
125677,3/27/2012,Meat,Established
125679,3/27/2012,Meat,Established
125680,3/27/2012,Meat,Established
125681,3/27/2012,Pharmaceutical,Established
125685,3/27/2012,Natural Products,Established
125686,3/27/2012,Pharmaceutical,Established
125687,3/27/2012,"Dairy, Juices & Snacks",Established
125688,3/27/2012,"Dairy, Juices & Snacks",Established
125689,3/27/2012,Alcohol,Established
125690,3/27/2012,Pharmaceutical,Established
125692,3/27/2012,Grocery,Established
125693,3/27/2012,Natural Products,Established
125694,3/27/2012,"Dairy, Juices & Snacks",Established
125699,3/27/2012,Pharmaceutical,Established
125700,3/27/2012,Grocery,Established
125702,3/27/2012,Meat,Established
125703,3/27/2012,Grocery,Established
125704,3/27/2012,Miscellaneous,Local
125707,3/27/2012,Pharmaceutical,Established
125709,3/27/2012,Pharmaceutical,Established
125710,3/27/2012,Pharmaceutical,Established
125711,3/27/2012,Meat,Established
125712,3/27/2012,Pharmaceutical,Established
125716,3/27/2012,Skin & Hair Care,Established
125717,3/27/2012,Pharmaceutical,Established
125719,3/27/2012,Pharmaceutical,Local
125721,3/27/2012,Pharmaceutical,Established
125722,3/27/2012,Pharmaceutical,Established
125724,3/27/2012,Meat,Established
125725,3/27/2012,Pharmaceutical,Established
125726,3/27/2012,Packaged Meat,Established
125727,3/27/2012,Pharmaceutical,Established
125728,3/27/2012,Pharmaceutical,Established
125730,3/27/2012,"Dairy, Juices & Snacks",Established
125733,3/27/2012,Pharmaceutical,Established
125736,3/27/2012,Packaged Meat,Local
125738,3/27/2012,Meat,Established
125739,3/27/2012,Seafood,Established
125741,3/27/2012,"Dairy, Juices & Snacks",Established
125742,3/27/2012,Packaged Meat,Local
125743,3/27/2012,Meat,Established
125744,3/27/2012,Meat,Established
125745,3/27/2012,Grocery,Established
125746,3/27/2012,Grocery,Established
125747,3/27/2012,Pharmaceutical,Established
125748,3/27/2012,Pharmaceutical,Established
125749,3/27/2012,Pharmaceutical,Established
125752,3/27/2012,Pharmaceutical,Established
125754,3/27/2012,Alcohol,Established
125756,3/27/2012,Pharmaceutical,Established
125757,3/27/2012,Grocery,Established
125758,3/27/2012,Grocery,Established
125760,3/27/2012,Pharmaceutical,Established
125761,3/27/2012,Grocery,Established
125763,3/27/2012,Meat,Established
125764,3/27/2012,Bakery,Established
125765,3/27/2012,Grocery,Established
125767,3/27/2012,Bakery,Established
125769,3/27/2012,Grocery,Established
125770,3/27/2012,Natural Products,Established
125772,3/27/2012,Miscellaneous,Established
125773,3/27/2012,Alcohol,Established
125774,3/27/2012,Packaged Meat,Established
125775,3/27/2012,Natural Products,Established
125776,3/27/2012,Pharmaceutical,Established
125777,3/27/2012,Pharmaceutical,Established
125778,3/27/2012,Pharmaceutical,Established
125779,3/27/2012,Bakery,Established
125781,3/27/2012,Natural Products,Established
125784,3/27/2012,Meat,Established
125787,3/27/2012,Meat,Established
125788,3/27/2012,Pharmaceutical,Established
125789,3/27/2012,Meat,Established
125790,3/27/2012,Meat,Established
125792,3/27/2012,Meat,Established
125793,3/27/2012,Bakery,Established
125794,3/27/2012,Meat,Established
125795,3/27/2012,Meat,Established
125796,3/27/2012,Meat,Established
125798,3/27/2012,Meat,Established
125800,3/27/2012,Meat,Established
125805,3/27/2012,Meat,Established
125807,3/27/2012,Meat,Established
125808,3/27/2012,Meat,Established
125809,3/27/2012,Meat,Established
125811,3/27/2012,Meat,Established
125812,3/27/2012,Meat,Established
125813,3/27/2012,Meat,Established
125814,3/27/2012,Meat,Established
125815,3/27/2012,Meat,Established
125816,3/27/2012,Meat,Established
125817,3/27/2012,Meat,Established
125818,3/27/2012,Meat,Established
125819,3/27/2012,Meat,Established
125822,3/27/2012,Meat,Established
125823,3/27/2012,Meat,Established
125826,3/27/2012,Meat,Established
125827,3/27/2012,Meat,Established
125829,3/27/2012,Meat,Established
125830,3/27/2012,Meat,Established
125831,3/27/2012,Meat,Established
125832,3/27/2012,Meat,Established
125833,3/27/2012,Meat,Established
125837,3/27/2012,Meat,Established
125838,3/27/2012,Meat,Established
125839,3/27/2012,Meat,Established
125841,3/27/2012,Meat,Established
125842,3/27/2012,Meat,Established
125844,3/27/2012,Meat,Established
125847,3/27/2012,Meat,Established
125848,3/27/2012,Meat,Established
125849,3/27/2012,Meat,Established
125853,3/27/2012,Meat,Established
125857,3/27/2012,Meat,Established
125858,3/27/2012,Meat,Established
125859,3/27/2012,Meat,Established
125860,3/27/2012,Meat,Established
125861,3/27/2012,Meat,Established
125862,3/27/2012,Meat,Established
125863,3/27/2012,Meat,Established
125864,3/27/2012,Meat,Established
125865,3/27/2012,Meat,Established
125869,3/27/2012,Meat,Established
125870,3/27/2012,Meat,Established
125871,3/27/2012,Meat,Established
125872,3/27/2012,Meat,Established
125873,3/27/2012,Meat,Established
125874,3/27/2012,Meat,Established
125877,3/27/2012,Meat,Established
125879,3/27/2012,Meat,Established
125882,3/27/2012,Meat,Established
125884,3/27/2012,Meat,Established
125885,3/27/2012,Meat,Established
125887,3/27/2012,Meat,Established
125888,3/27/2012,Meat,Established
125889,3/27/2012,Natural Products,Established
125890,3/27/2012,Pharmaceutical,Established
125891,3/27/2012,Meat,Established
125894,3/27/2012,Pharmaceutical,Established
125899,3/27/2012,Meat,Established
125900,3/27/2012,Grocery,Established
125901,3/27/2012,Meat,Established
125904,3/27/2012,Meat,Established
125905,3/27/2012,Pharmaceutical,Established
125906,3/27/2012,Grocery,Established
125907,3/27/2012,Pharmaceutical,Established
125908,3/27/2012,Grocery,Established
125909,3/27/2012,Pharmaceutical,Established
125910,3/27/2012,Pharmaceutical,Established
125912,3/27/2012,Pharmaceutical,Established
125913,3/27/2012,Natural Products,Established
125915,3/27/2012,Pharmaceutical,Established
125917,3/27/2012,Grocery,Established
125920,3/27/2012,Natural Products,Established
125921,3/27/2012,Natural Products,Established
125922,3/27/2012,Natural Products,Established
125923,3/27/2012,Pharmaceutical,Established
125924,3/27/2012,Pharmaceutical,Established
125925,3/27/2012,Pharmaceutical,Established
125926,3/27/2012,Pharmaceutical,Established
125927,3/27/2012,Pharmaceutical,Established
125929,3/27/2012,Pharmaceutical,Established
125932,3/27/2012,Pharmaceutical,Established
125933,3/27/2012,Pharmaceutical,Established
125937,3/27/2012,"Dairy, Juices & Snacks",Established
125939,3/27/2012,Natural Products,Established
125940,3/27/2012,Pharmaceutical,Established
125941,3/27/2012,Pharmaceutical,Established
125942,3/27/2012,Pharmaceutical,Established
125943,3/27/2012,Pharmaceutical,Established
125947,3/27/2012,Pharmaceutical,Established
125954,3/27/2012,Pharmaceutical,Established
125955,3/27/2012,Pharmaceutical,Established
125957,3/27/2012,Pharmaceutical,Established
125958,3/27/2012,Meat,Established
125961,3/27/2012,Meat,Established
125966,3/27/2012,Meat,Established
125967,3/27/2012,Pharmaceutical,Established
125968,3/27/2012,Pharmaceutical,Established
125969,3/27/2012,Pharmaceutical,Established
125970,3/27/2012,Pharmaceutical,Established
125971,3/27/2012,Meat,Established
125979,3/27/2012,Meat,Established
125981,3/27/2012,Meat,Established
125987,3/27/2012,Pharmaceutical,Established
125988,3/27/2012,Pharmaceutical,Established
125989,3/27/2012,Pharmaceutical,Established
125990,3/27/2012,Meat,Established
125991,3/27/2012,Pharmaceutical,Established
125992,3/27/2012,Pharmaceutical,Established
125993,3/27/2012,Meat,Established
125997,3/27/2012,Meat,Established
125999,3/27/2012,Pharmaceutical,Established
126002,3/27/2012,Pharmaceutical,Established
126003,3/27/2012,Flowers & Plants,Established
126006,3/27/2012,Meat,Established
126008,3/27/2012,Meat,Established
126009,3/27/2012,Meat,Established
126010,3/27/2012,Meat,Established
126011,3/27/2012,Pharmaceutical,Established
126013,3/27/2012,Grocery,Established
126016,3/27/2012,Packaged Meat,Established
126018,3/27/2012,Meat,Established
126019,3/27/2012,Meat,Established
126021,3/27/2012,Pharmaceutical,Established
126023,3/27/2012,Flowers & Plants,Established
126026,3/27/2012,Pharmaceutical,Established
126027,3/27/2012,Packaged Meat,Established
126029,3/27/2012,Pharmaceutical,Established
126030,3/27/2012,Meat,Established
126032,3/27/2012,Bakery,Established
126033,3/27/2012,Miscellaneous,Established
126037,3/27/2012,Pharmaceutical,Established
126038,3/27/2012,Pharmaceutical,Established
126040,3/27/2012,Natural Products,Established
126041,3/27/2012,Pharmaceutical,Established
126042,3/27/2012,Pharmaceutical,Established
126043,3/27/2012,Pharmaceutical,Established
126044,3/27/2012,Pharmaceutical,Established
126045,3/27/2012,Pharmaceutical,Established
126048,3/27/2012,Pharmaceutical,Established
126049,3/27/2012,Pharmaceutical,Established
126050,3/27/2012,Pharmaceutical,Established
126052,3/27/2012,Pharmaceutical,Established
126053,3/27/2012,Pharmaceutical,Established
126054,3/27/2012,Pharmaceutical,Local
126057,3/27/2012,Pharmaceutical,Established
126059,3/27/2012,Pharmaceutical,Established
126061,3/27/2012,Pharmaceutical,Established
126063,3/27/2012,Pharmaceutical,Established
126064,3/27/2012,Pharmaceutical,Established
126065,3/27/2012,Pharmaceutical,Established
126068,3/27/2012,Pharmaceutical,Established
126070,3/27/2012,Meat,Established
126071,3/27/2012,Meat,Established
126072,3/27/2012,Meat,Established
126074,3/27/2012,Meat,Established
126075,3/27/2012,Meat,Established
126076,3/27/2012,Meat,Established
126077,3/27/2012,Meat,Established
126078,3/26/2012,Meat,Established
126079,3/26/2012,Pharmaceutical,Established
126082,3/27/2012,Meat,Established
126083,3/27/2012,Meat,Established
126084,3/27/2012,Meat,Established
126087,3/27/2012,Pharmaceutical,Established
126090,3/27/2012,Pharmaceutical,Established
126091,3/27/2012,"Dairy, Juices & Snacks",Established
126092,3/27/2012,Pharmaceutical,Established
126093,3/27/2012,Pharmaceutical,Established
126096,3/27/2012,Grocery,Established
126098,3/27/2012,Flowers & Plants,Established
126101,3/27/2012,Flowers & Plants,Established
126105,3/27/2012,Meat,Established
126106,3/27/2012,Meat,Established
126108,3/27/2012,Meat,Established
126109,3/27/2012,Meat,Established
126110,3/27/2012,Pharmaceutical,Established
126111,3/27/2012,Natural Products,Established
126112,3/27/2012,Pharmaceutical,Established
126116,3/27/2012,Pharmaceutical,Established
126117,3/27/2012,Pharmaceutical,Established
126118,3/27/2012,Pharmaceutical,Established
126121,3/27/2012,Pharmaceutical,Established
126123,3/27/2012,Pharmaceutical,Established
126124,3/27/2012,Pharmaceutical,Established
126126,3/27/2012,Packaged Meat,Established
126127,3/27/2012,Pharmaceutical,Established
126130,3/27/2012,Meat,Established
126131,3/27/2012,Meat,Established
126132,3/27/2012,Meat,Established
126133,3/27/2012,Meat,Established
126135,3/27/2012,Flowers & Plants,Established
126136,3/27/2012,Flowers & Plants,Established
126137,3/27/2012,Meat,Established
126138,3/27/2012,Pharmaceutical,Established
126139,3/27/2012,Pharmaceutical,Established
126140,3/27/2012,Meat,Established
126141,3/28/2012,Meat,Established
126142,3/28/2012,Meat,Established
126145,3/28/2012,Pharmaceutical,Established
126147,3/28/2012,Natural Products,Established
126148,3/28/2012,Pharmaceutical,Established
126149,3/29/2012,Natural Products,Established
126153,3/29/2012,Pharmaceutical,Established
126155,3/29/2012,Pharmaceutical,Established
126157,3/29/2012,Meat,Established
126159,3/29/2012,Natural Products,Established
126160,3/29/2012,Prepared Food,Established
126162,3/29/2012,Prepared Food,Established
126163,3/29/2012,Prepared Food,Established
126164,3/29/2012,Pharmaceutical,Established
126165,3/29/2012,Grocery,Established
126166,3/29/2012,Grocery,Established
126167,3/29/2012,Grocery,Local
126168,3/29/2012,Grocery,Local
126169,3/29/2012,Seafood,Local
126170,3/28/2012,Grocery,Established
126171,3/28/2012,Meat,Established
126173,3/28/2012,Meat,Established
126175,3/28/2012,Meat,Established
126176,3/28/2012,Pharmaceutical,Established
126178,3/28/2012,Pharmaceutical,Established
126179,3/28/2012,Pharmaceutical,Established
126180,3/28/2012,Pharmaceutical,Local
126182,3/28/2012,Pharmaceutical,Local
126183,3/28/2012,Grocery,Established
126184,3/28/2012,Natural Products,Established
126185,3/28/2012,Natural Products,Established
126188,3/28/2012,"Dairy, Juices & Snacks",Established
126189,3/28/2012,Grocery,Established
126191,3/28/2012,Miscellaneous,Established
126192,3/28/2012,Miscellaneous,Established
126194,3/28/2012,Pharmaceutical,Local
126195,3/28/2012,Pharmaceutical,Established
126197,3/28/2012,Pharmaceutical,Established
126198,3/28/2012,Pharmaceutical,Established
126200,3/28/2012,Natural Products,Established
126201,3/28/2012,Pharmaceutical,Established
126202,3/28/2012,Meat,Established
126203,3/28/2012,Pharmaceutical,Established
126204,3/28/2012,Meat,Established
126205,3/28/2012,Meat,Established
126207,3/28/2012,Meat,Established
126208,3/28/2012,Pharmaceutical,Established
126209,3/28/2012,Natural Products,Established
126210,3/28/2012,Pharmaceutical,Established
126212,3/28/2012,"Dairy, Juices & Snacks",Established
126213,3/28/2012,"Dairy, Juices & Snacks",Established
126215,3/28/2012,Alcohol,Established
126216,3/28/2012,Pharmaceutical,Established
126217,3/28/2012,Grocery,Established
126218,3/28/2012,Natural Products,Established
126219,3/28/2012,"Dairy, Juices & Snacks",Established
126220,3/28/2012,Pharmaceutical,Established
126221,3/28/2012,Grocery,Established
126223,3/28/2012,Meat,Established
126224,3/28/2012,Grocery,Established
126225,3/28/2012,Miscellaneous,Local
126226,3/28/2012,Pharmaceutical,Established
126227,3/28/2012,Pharmaceutical,Established
126228,3/28/2012,Pharmaceutical,Established
126229,3/28/2012,Meat,Established
126232,3/28/2012,Pharmaceutical,Established
126234,3/28/2012,Skin & Hair Care,Established
126235,3/28/2012,Pharmaceutical,Established
126236,3/28/2012,Pharmaceutical,Local
126237,3/28/2012,Pharmaceutical,Established
126239,3/28/2012,Pharmaceutical,Established
126240,3/28/2012,Meat,Established
126243,3/28/2012,Pharmaceutical,Established
126244,3/28/2012,Packaged Meat,Established
126248,3/28/2012,Pharmaceutical,Established
126249,3/28/2012,Pharmaceutical,Established
126252,3/28/2012,"Dairy, Juices & Snacks",Established
126253,3/28/2012,Pharmaceutical,Established
126255,3/28/2012,Packaged Meat,Local
126256,3/28/2012,Meat,Established
126258,3/28/2012,Seafood,Established
126259,3/28/2012,"Dairy, Juices & Snacks",Established
126261,3/28/2012,Packaged Meat,Local
126262,3/28/2012,Meat,Established
126263,3/28/2012,Meat,Established
126265,3/28/2012,Grocery,Established
126267,3/28/2012,Grocery,Established
126268,3/28/2012,Pharmaceutical,Established
126272,3/28/2012,Pharmaceutical,Established
126273,3/28/2012,Pharmaceutical,Established
126274,3/28/2012,Pharmaceutical,Established
126275,3/28/2012,Alcohol,Established
126276,3/28/2012,Pharmaceutical,Established
126277,3/28/2012,Grocery,Established
126280,3/28/2012,Grocery,Established
126281,3/28/2012,Pharmaceutical,Established
126282,3/28/2012,Grocery,Established
126283,3/28/2012,Meat,Established
126284,3/28/2012,Bakery,Established
126285,3/28/2012,Grocery,Established
126287,3/28/2012,Bakery,Established
126288,3/28/2012,Grocery,Established
126290,3/28/2012,Natural Products,Established
126291,3/28/2012,Miscellaneous,Established
126292,3/28/2012,Alcohol,Established
126293,3/28/2012,Packaged Meat,Established
126294,3/28/2012,Natural Products,Established
126295,3/28/2012,Pharmaceutical,Established
126297,3/28/2012,Pharmaceutical,Established
126299,3/28/2012,Pharmaceutical,Established
126301,3/28/2012,Bakery,Established
126302,3/28/2012,Natural Products,Established
126306,3/28/2012,Meat,Established
126308,3/28/2012,Meat,Established
126310,3/28/2012,Pharmaceutical,Established
126314,3/28/2012,Meat,Established
126315,3/28/2012,Meat,Established
126316,3/28/2012,Meat,Established
126317,3/28/2012,Bakery,Established
126320,3/28/2012,Meat,Established
126321,3/28/2012,Meat,Established
126322,3/28/2012,Meat,Established
126324,3/28/2012,Meat,Established
126326,3/28/2012,Meat,Established
126329,3/28/2012,Meat,Established
126333,3/28/2012,Meat,Established
126334,3/28/2012,Meat,Established
126335,3/28/2012,Meat,Established
126336,3/28/2012,Meat,Established
126337,3/28/2012,Meat,Established
126338,3/28/2012,Meat,Established
126340,3/28/2012,Meat,Established
126341,3/28/2012,Meat,Established
126342,3/28/2012,Meat,Established
126344,3/28/2012,Meat,Established
126345,3/28/2012,Meat,Established
126346,3/28/2012,Meat,Established
126350,3/28/2012,Meat,Established
126352,3/28/2012,Meat,Established
126353,3/28/2012,Meat,Established
126354,3/28/2012,Meat,Established
126355,3/28/2012,Meat,Established
126356,3/28/2012,Meat,Established
126357,3/28/2012,Meat,Established
126358,3/28/2012,Meat,Established
126360,3/28/2012,Meat,Established
126361,3/28/2012,Meat,Established
126362,3/28/2012,Meat,Established
126363,3/28/2012,Meat,Established
126369,3/28/2012,Meat,Established
126370,3/28/2012,Meat,Established
126373,3/28/2012,Meat,Established
126374,3/28/2012,Meat,Established
126375,3/28/2012,Meat,Established
126377,3/28/2012,Meat,Established
126378,3/28/2012,Meat,Established
126379,3/28/2012,Meat,Established
126380,3/28/2012,Meat,Established
126381,3/28/2012,Meat,Established
126384,3/28/2012,Meat,Established
126385,3/28/2012,Meat,Established
126387,3/28/2012,Meat,Established
126388,3/28/2012,Meat,Established
126389,3/28/2012,Meat,Established
126391,3/28/2012,Meat,Established
126392,3/28/2012,Meat,Established
126397,3/28/2012,Meat,Established
126398,3/28/2012,Meat,Established
126399,3/28/2012,Meat,Established
126400,3/28/2012,Meat,Established
126405,3/28/2012,Meat,Established
126406,3/28/2012,Meat,Established
126409,3/28/2012,Meat,Established
126410,3/28/2012,Meat,Established
126411,3/28/2012,Meat,Established
126413,3/28/2012,Meat,Established
126416,3/28/2012,Meat,Established
126418,3/28/2012,Meat,Established
126419,3/28/2012,Natural Products,Established
126420,3/28/2012,Pharmaceutical,Established
