id	campaign_id	customer_id	redemption_status
103873	8	441	0
103874	30	943	0
103875	26	387	0
103877	8	171	0
103878	26	974	0
103879	13	275	0
103881	13	1542	0
103882	13	28	0
103883	8	446	0
103885	5	1273	0
103886	13	396	0
103888	8	753	0
103889	29	1006	0
103890	8	522	0
103893	13	590	0
103895	28	787	0
103898	26	63	0
103899	8	195	0
103901	8	707	0
103902	8	643	0
103903	13	708	0
103904	30	1167	0
103905	8	396	0
103906	26	1323	0
103907	7	289	0
103909	13	1186	0
103910	10	1095	0
103912	12	1312	0
103913	8	926	0
103914	30	1497	0
103915	8	1055	0
103918	13	674	0
103919	8	867	0
103920	11	565	0
103921	13	733	0
103922	12	852	0
103923	26	834	0
103927	13	802	0
103928	11	80	0
103929	30	427	0
103930	13	63	0
103931	30	465	0
103932	29	874	0
103934	8	1034	0
103936	30	417	0
103937	8	553	0
103938	8	967	0
103939	26	998	0
103945	13	1500	0
103946	13	382	0
103948	13	1534	0
103951	8	422	0
103952	13	989	0
103954	13	1536	0
103955	8	643	0
103956	12	926	0
103958	8	15	0
103959	8	1264	0
103960	26	713	0
103964	8	138	0
103965	26	293	0
103966	13	242	0
103967	13	151	0
103968	13	631	0
103971	13	1526	0
103972	26	1401	0
103973	11	1199	0
103974	30	1258	0
103976	8	843	0
103977	12	1350	0
103979	29	479	0
103980	13	1309	0
103981	8	807	0
103983	5	566	0
103984	26	46	0
103985	8	149	0
103986	8	1543	0
103987	13	579	0
103988	8	143	0
103990	8	571	0
103991	13	819	0
103992	30	321	0
103993	29	1195	0
103994	13	1582	0
103995	8	398	0
103996	8	8	0
103997	13	1147	0
103998	26	1534	0
103999	29	573	0
104001	26	1402	0
104002	8	1070	0
104003	8	608	0
104004	8	356	0
104005	26	1396	0
104008	9	24	0
104009	13	676	0
104012	8	888	0
104014	8	7	0
104015	8	645	0
104016	27	787	0
104017	8	1398	0
104018	13	409	0
104019	8	980	0
104020	13	1573	0
104021	8	905	0
104022	8	682	0
104024	26	265	0
104025	11	166	0
104027	13	1096	0
104029	5	595	0
104031	26	1010	0
104032	8	254	0
104034	29	1338	0
104035	8	175	0
104036	12	451	0
104037	13	776	0
104038	26	279	0
104041	13	1282	0
104042	8	1506	0
104044	9	955	0
104045	26	599	0
104047	13	428	0
104049	8	131	0
104051	29	489	0
104052	30	1384	0
104053	8	622	0
104054	5	1346	0
104056	5	1491	0
104058	26	1568	0
104059	8	146	0
104060	4	1543	0
104061	13	1190	0
104063	8	107	0
104064	26	1463	0
104067	13	670	0
104068	8	1229	0
104069	8	550	0
104072	13	1055	0
104073	29	285	0
104074	11	1574	1
104075	9	529	0
104076	8	209	0
104077	8	970	0
104078	26	1071	0
104079	8	1398	0
104080	5	73	0
104082	13	1441	0
104085	8	958	0
104086	8	155	0
104088	13	923	0
104089	13	446	0
104092	8	44	0
104093	13	668	0
104095	13	833	0
104097	30	1392	0
104100	4	183	0
104101	13	234	0
104102	29	795	0
104103	4	483	0
104104	2	979	0
104105	9	250	0
104111	13	1053	0
104115	8	1339	0
104117	13	1311	0
104120	13	776	0
104122	26	1310	0
104123	8	1071	0
104124	26	507	0
104125	8	91	0
104127	26	457	0
104129	8	43	0
104135	26	419	0
104136	13	1097	0
104137	13	283	0
104139	8	1454	0
104140	5	381	0
104141	8	481	0
104142	13	930	0
104145	30	342	0
104147	8	479	0
104148	28	1337	0
104153	30	91	0
104154	30	1384	0
104155	30	1121	0
104156	12	1093	0
104159	30	117	0
104160	8	1257	1
104161	9	189	0
104162	10	743	0
104164	8	854	0
104167	26	590	0
104168	26	171	0
104173	8	479	0
104175	8	1568	0
104181	8	870	0
104183	8	1463	0
104185	8	1373	0
104186	8	736	0
104188	8	392	0
104189	8	412	0
104190	29	96	0
104191	8	729	0
104192	13	151	0
104193	8	1168	0
104195	9	384	0
104196	10	1281	0
104199	10	995	0
104200	13	286	0
104201	8	1367	0
104203	13	1237	0
104205	8	612	0
104211	12	1341	0
104212	26	442	0
104213	13	636	0
104215	26	435	0
104218	30	388	0
104221	30	797	0
104223	13	1502	0
104224	13	877	0
104225	13	555	0
104226	13	1383	0
104228	26	717	0
104229	6	622	0
104230	13	1582	0
104233	10	181	0
104234	29	556	0
104237	11	1537	0
104238	8	570	0
104239	13	913	0
104241	26	368	0
104242	13	734	0
104243	13	1324	0
104244	30	1079	0
104245	29	911	0
104247	13	114	0
104248	8	136	0
104249	8	28	0
104250	12	1232	0
104252	8	824	0
104253	29	1467	0
104256	8	101	0
104259	13	932	0
104260	13	631	0
104261	26	23	0
104262	29	26	0
104263	8	294	0
104264	8	101	0
104265	7	1049	0
104266	30	490	0
104270	13	1556	0
104271	8	1374	0
104272	8	1526	0
104273	8	1567	0
104276	5	44	0
104277	30	565	0
104278	13	674	0
104279	13	1368	0
104281	5	1152	0
104283	8	456	0
104284	27	787	0
104286	13	1378	0
104287	13	767	0
104288	30	1550	0
104289	13	1519	0
104290	26	1209	0
104291	11	1531	0
104294	29	792	0
104298	5	88	0
104299	8	5	0
104301	8	1349	0
104303	13	48	0
104306	13	1329	0
104307	8	1428	0
104308	30	519	0
104309	12	1187	0
104310	8	484	0
104311	7	78	0
104312	8	619	0
104314	8	106	0
104315	13	1257	0
104316	2	852	0
104317	7	119	0
104318	8	156	0
104320	8	672	0
104321	8	188	0
104322	8	881	0
104323	29	113	0
104324	8	707	0
104327	8	624	0
104329	26	799	0
104331	11	1089	0
104332	13	634	0
104333	13	881	0
104334	26	1210	0
104335	4	183	0
104338	8	270	0
104342	30	595	0
104343	26	1426	0
104346	13	30	0
104348	8	1473	0
104349	13	460	0
104350	8	894	0
104351	8	937	0
104352	8	650	0
104353	30	781	0
104354	8	633	0
104358	11	1352	0
104360	8	1123	0
104362	12	1232	0
104363	11	127	0
104367	8	1202	0
104368	13	776	0
104369	8	231	0
104373	13	1042	0
104375	8	1521	0
104377	8	70	0
104378	13	1578	0
104379	26	269	0
104380	8	817	0
104381	30	683	0
104382	8	1240	0
104383	30	1227	0
104385	26	1402	0
104387	13	1410	0
104389	29	1467	0
104391	13	470	0
104393	13	1382	0
104397	8	1290	0
104404	8	1295	0
104405	29	484	0
104406	8	1451	0
104407	13	1042	0
104408	26	1418	0
104409	8	1152	0
104411	29	495	0
104412	13	204	0
104413	12	1536	0
104414	12	828	0
104415	8	186	0
104416	10	1366	0
104417	8	1073	0
104418	29	855	0
104420	26	1473	0
104421	8	509	0
104422	29	1007	0
104426	8	262	0
104428	13	1317	0
104429	9	287	0
104430	13	137	0
104431	8	495	0
104432	8	1279	0
104437	8	1004	0
104440	29	1282	0
104441	8	1496	0
104442	8	1568	0
104443	13	1519	0
104444	8	528	0
104445	8	594	0
104447	2	675	0
104449	8	210	0
104450	8	218	0
104452	30	1503	0
104453	29	398	0
104455	13	969	0
104456	13	519	1
104458	8	934	0
104459	26	1170	0
104460	8	758	0
104461	26	262	0
104462	8	174	0
104465	26	1044	0
104466	2	1019	0
104467	30	834	0
104469	13	832	0
104470	8	830	0
104471	8	535	0
104472	8	914	0
104474	13	337	0
104475	8	731	0
104476	29	1384	0
104477	8	1441	0
104479	13	1536	0
104483	13	634	0
104484	29	1142	0
104485	13	1367	0
104486	8	141	0
104488	9	1403	0
104489	10	1494	0
104491	8	1506	0
104492	13	811	0
104494	13	877	0
104495	11	187	0
104496	5	627	0
104497	13	200	0
104499	9	877	0
104501	26	191	0
104504	30	290	0
104507	9	91	0
104508	8	407	0
104509	13	390	0
104510	5	458	0
104511	13	1271	0
104512	8	1450	0
104514	8	50	0
104518	13	652	0
104520	10	52	0
104522	2	833	0
104523	13	528	0
104526	8	809	0
104528	13	1452	0
104530	12	545	0
104531	9	898	0
104532	13	867	0
104535	12	1093	0
104537	29	1216	0
104538	27	1074	0
104540	13	808	0
104541	8	806	0
104543	9	151	0
104545	26	152	0
104547	26	1125	0
104549	30	1333	0
104551	11	666	0
104552	13	380	0
104554	13	1349	0
104556	26	1469	0
104557	8	874	0
104558	13	77	0
104559	13	431	0
104560	8	1109	0
104561	8	859	0
104562	9	44	0
104564	13	570	0
104565	8	1547	0
104566	8	1270	0
104569	13	227	0
104570	29	1429	0
104571	29	368	0
104573	11	633	0
104574	12	789	0
104575	8	478	0
104576	13	559	0
104577	8	1211	0
104578	8	396	0
104579	30	293	0
104580	8	123	0
104582	12	883	0
104585	3	725	0
104586	12	1043	0
104587	29	207	0
104589	13	1378	0
104590	8	1054	0
104592	8	1558	0
104593	8	910	0
104594	13	394	0
104597	26	1467	0
104599	13	281	0
104601	8	621	0
104602	8	748	0
104607	13	348	0
104610	8	456	0
104611	26	1169	0
104612	8	1398	0
104614	13	1240	0
104615	11	270	0
104621	27	310	0
104623	13	276	0
104624	8	1178	0
104625	13	1154	0
104626	29	398	0
104628	13	524	0
104629	10	418	0
104630	8	930	0
104632	13	268	0
104634	13	1401	0
104635	8	1050	0
104636	13	1270	0
104637	8	479	0
104638	4	585	0
104639	13	1329	0
104640	8	829	0
104641	12	1337	0
104642	8	1460	0
104643	26	869	0
104644	8	521	0
104645	26	984	0
104646	29	1036	0
104647	8	1005	0
104648	13	767	0
104650	8	59	0
104651	8	239	0
104652	8	307	0
104653	8	1386	0
104654	11	703	0
104655	29	1282	0
104656	7	851	0
104657	30	203	0
104658	13	689	0
104659	9	1351	0
104661	13	329	0
104662	30	993	0
104664	8	909	0
104666	30	294	0
104667	29	7	0
104668	30	191	0
104670	13	524	0
104671	26	1239	0
104673	29	1142	0
104675	2	171	0
104676	29	1485	0
104677	8	72	0
104678	13	630	0
104681	12	782	0
104682	8	901	0
104683	12	1312	0
104684	8	1147	0
104685	13	356	0
104687	8	1238	0
104688	11	1095	0
104689	26	233	0
104690	29	484	0
104691	8	452	0
104692	13	757	0
104695	10	42	0
104696	8	188	0
104697	11	192	0
104698	29	556	0
104699	13	879	0
104700	13	1520	0
104702	8	156	0
104703	29	555	0
104704	8	944	0
104705	11	1343	0
104706	10	1563	0
104707	8	1166	0
104708	13	514	0
104709	13	268	0
104710	13	1172	0
104711	4	416	0
104712	8	649	0
104713	8	1387	0
104715	8	1049	0
104716	13	1382	0
104717	8	39	0
104719	8	1236	0
104721	13	978	0
104722	30	1106	0
104723	13	1555	0
104726	29	413	0
104728	8	1352	0
104729	8	1044	0
104731	9	484	0
104732	8	342	0
104735	8	115	0
104736	8	648	0
104738	13	858	0
104739	13	819	0
104741	26	1190	0
104742	13	665	0
104744	9	384	0
104745	8	1170	0
104746	8	51	0
104747	13	495	0
104749	13	231	0
104750	13	150	0
104751	30	619	0
104754	13	1346	0
104755	26	871	0
104756	30	141	0
104757	13	16	0
104761	26	787	0
104763	29	1006	0
104764	8	1274	0
104769	12	1083	0
104770	13	167	0
104771	13	1098	0
104772	13	304	0
104776	8	295	0
104777	8	1410	0
104779	9	99	0
104780	8	51	0
104783	8	1346	0
104784	13	1025	0
104788	10	866	0
104792	8	578	0
104795	7	1537	0
104798	13	143	0
104801	13	1092	0
104804	8	401	0
104805	13	248	0
104806	13	1494	0
104812	26	15	0
104813	13	657	0
104814	8	140	0
104816	8	1052	0
104817	3	1457	0
104823	13	1432	0
104824	13	1480	0
104826	26	1046	0
104828	13	1546	0
104829	8	1238	0
104830	8	254	0
104831	13	126	0
104832	9	1048	0
104833	29	207	0
104834	13	484	0
104835	8	677	0
104836	13	699	0
104837	30	86	0
104838	9	1386	0
104840	8	779	0
104841	13	1131	0
104842	8	509	0
104843	30	576	0
104844	5	1436	0
104845	8	1516	0
104846	13	713	0
104847	8	39	0
104848	9	1412	0
104850	26	207	0
104851	10	1372	0
104855	12	621	0
104856	8	82	0
104858	30	895	0
104859	26	1104	0
104864	8	969	0
104865	8	964	0
104866	26	178	0
104868	9	480	0
104870	27	1387	0
104871	5	676	0
104872	29	1398	0
104877	29	338	0
104878	30	1123	0
104879	30	984	0
104881	13	1552	0
104884	13	1164	0
104886	8	204	0
104887	30	86	0
104888	8	449	0
104890	13	1491	0
104891	13	394	0
104892	13	391	0
104895	2	416	0
104896	29	656	0
104899	13	1170	0
104900	30	38	0
104902	29	262	0
104903	9	119	0
104904	27	1387	0
104906	7	926	0
104911	5	1310	0
104916	5	466	0
104917	29	992	0
104918	8	59	0
104919	26	1049	0
104921	12	686	0
104922	29	1195	0
104923	13	855	0
104924	12	1026	0
104925	26	783	0
104926	13	17	0
104929	13	197	0
104930	13	374	0
104931	11	1359	0
104932	13	1475	0
104933	30	1357	0
104934	10	1582	0
104935	13	596	0
104936	8	652	0
104939	12	1347	0
104941	8	231	0
104942	13	1477	0
104945	13	483	0
104947	8	247	0
104948	29	1282	0
104950	13	1364	0
104951	10	226	0
104954	30	460	0
104955	13	726	0
104957	11	834	0
104958	13	749	0
104959	13	665	0
104962	26	1473	0
104963	11	13	0
104965	13	1530	0
104966	13	1570	0
104968	30	1376	0
104969	30	580	0
104971	13	1191	0
104972	8	545	0
104973	9	868	0
104975	8	469	0
104976	13	83	0
104977	26	233	0
104979	30	1497	0
104980	28	1014	0
104985	8	1420	0
104987	13	1352	0
104988	8	807	0
104990	8	1067	0
104991	8	537	0
104995	8	1441	0
104996	2	1191	0
104997	11	1023	0
104998	30	1227	0
104999	11	1204	0
105000	8	264	0
105003	13	497	0
105004	8	647	0
105011	8	653	0
105012	13	1469	0
105014	13	1170	0
105016	13	1359	0
105017	9	91	0
105018	30	442	0
105019	13	851	0
105020	9	602	0
105022	30	531	0
105024	8	42	0
105026	12	655	0
105029	26	1464	0
105030	13	1310	0
105031	8	458	0
105033	8	1410	0
105035	26	175	0
105036	11	1464	0
105039	5	1449	0
105042	13	1098	0
105043	8	1368	0
105046	26	1547	0
105048	5	1223	0
105049	27	464	0
105050	10	1216	0
105055	8	968	0
105056	2	607	0
105057	11	1516	0
105058	7	1384	0
105059	8	498	0
105060	26	524	0
105062	8	384	0
105064	2	1241	0
105065	12	1331	0
105066	8	329	0
105067	26	1029	0
105068	13	890	0
105069	7	732	0
105070	13	553	0
105071	13	636	0
105072	13	1057	0
105073	2	1449	0
105074	30	384	0
105076	3	1534	0
105077	26	460	0
105078	13	1471	0
105080	8	473	0
105081	13	1224	0
105083	13	653	0
105084	13	924	0
105086	13	1044	0
105088	8	805	0
105089	5	1302	0
105093	30	400	0
105095	8	271	0
105096	13	244	0
105097	8	1055	0
105098	10	625	0
105099	13	416	0
105100	8	34	0
105102	30	369	0
105103	26	233	0
105104	8	770	0
105105	29	669	0
105107	12	637	0
105109	8	1257	0
105110	8	101	0
105111	13	411	0
105112	8	449	0
105113	12	519	0
105115	13	1371	0
105116	26	135	0
105117	13	627	0
105119	7	338	0
105125	26	759	0
105127	13	274	0
105128	29	1099	0
105129	8	1115	0
105130	8	94	0
105131	30	1392	0
105132	13	18	0
105135	8	519	0
105137	30	1291	0
105141	9	287	0
105143	28	1025	0
105145	9	868	0
105146	13	1343	0
105148	13	885	0
105149	13	293	0
105151	8	288	0
105153	5	1404	0
105155	13	1008	0
105156	26	1335	0
105157	26	667	0
105158	12	821	0
105159	13	810	0
105160	13	1007	0
105161	8	1327	0
105162	8	1358	0
105165	7	865	0
105166	8	968	0
105167	11	430	0
105168	13	1238	0
105169	7	525	0
105171	4	742	0
105173	30	344	0
105176	13	501	0
105177	8	1290	0
105178	13	1449	0
105179	26	1198	0
105183	10	378	0
105184	13	1092	0
105186	29	490	0
105187	29	1044	0
105189	8	850	0
105190	8	1528	0
105191	8	460	0
105192	13	1542	0
105193	8	136	0
105194	8	970	0
105195	8	718	0
105196	11	832	0
105197	9	287	0
105199	26	1458	0
105200	13	11	0
105201	13	78	0
105202	29	26	0
105203	30	1520	0
105206	13	267	0
105208	30	191	0
105209	8	173	0
105210	13	718	0
105211	10	712	0
105212	13	1050	0
105213	7	553	0
105215	30	490	0
105216	26	696	0
105217	29	278	0
105218	13	222	0
105221	8	1126	0
105223	13	659	0
105225	8	661	0
105226	13	737	1
105229	8	288	0
105231	26	801	0
105232	26	1333	0
105233	5	806	0
105234	13	804	0
105235	2	679	0
105236	29	962	0
105238	9	1110	0
105239	5	1246	0
105240	13	279	0
105241	9	471	0
105242	13	726	0
105244	30	958	0
105245	26	1402	0
105246	7	1152	0
105249	5	1511	0
105250	8	935	0
105251	8	1549	1
105253	5	31	0
105255	13	666	0
105256	9	1573	0
105258	8	484	0
105259	8	1040	0
105260	5	216	0
105261	11	793	0
105262	29	865	0
105265	8	375	0
105266	8	1006	0
105267	29	575	0
105268	8	4	0
105270	9	1412	0
105275	8	100	0
105276	30	1408	0
105277	13	1	0
105280	13	173	0
105281	8	741	0
105282	8	490	0
105284	8	1208	0
105287	10	52	0
105289	9	235	0
105290	13	294	0
105291	26	164	0
105292	8	217	0
105294	7	1049	0
105296	12	1485	0
105297	13	1084	0
105298	26	531	0
105299	13	1470	0
105300	26	566	1
105301	26	417	0
105302	13	620	0
105303	8	1097	0
105304	8	1432	0
105306	29	184	0
105308	8	1018	0
105309	29	247	0
105310	9	1486	0
105312	4	71	0
105313	8	1481	0
105314	26	1332	0
105316	8	760	0
105317	30	849	0
105318	13	598	0
105322	10	666	0
105323	13	874	0
105324	28	234	0
105326	3	1457	0
105327	1	595	0
105328	8	691	0
105329	29	1036	0
105332	8	490	0
105334	7	14	0
105336	8	296	0
105337	8	307	0
105338	8	1481	0
105340	26	1357	0
105342	13	608	1
105345	5	1464	0
105346	9	1412	0
105347	26	636	0
105349	8	100	0
105350	26	1227	0
105352	26	1384	0
105353	8	831	0
105356	8	1394	0
105357	13	61	0
105359	7	422	0
105363	13	1262	0
105364	11	627	0
105365	8	724	0
105368	13	51	0
105369	8	550	0
105370	13	408	0
105371	13	869	0
105372	8	1159	0
105373	29	570	0
105376	13	204	0
105378	3	67	0
105380	3	1140	0
105381	13	348	0
105383	8	437	0
105384	26	916	1
105386	13	1214	0
105387	13	804	0
105388	30	1384	0
105391	13	831	0
105392	30	1290	0
105393	10	809	0
105394	8	139	0
105395	8	655	0
105396	30	151	0
105397	10	1368	0
105402	8	1084	0
105403	13	1146	0
105404	8	416	0
105406	4	1040	0
105408	4	1408	0
105409	8	318	0
105410	8	1302	0
105412	29	659	0
105413	29	1252	0
105414	11	240	0
105417	8	99	0
105418	13	447	0
105420	13	1212	0
105424	13	713	0
105425	8	1169	0
105427	8	1338	0
105428	11	816	0
105429	8	376	0
105430	13	328	0
105431	26	814	0
105433	4	119	0
105434	8	848	0
105435	13	1052	0
105436	8	482	0
105438	26	1402	0
105440	8	662	0
105442	26	969	0
105443	8	139	0
105445	30	683	0
105446	13	374	0
105447	12	1499	0
105448	4	743	0
105449	8	970	0
105452	30	164	0
105453	8	1348	0
105454	13	872	0
105456	8	1317	0
105458	30	653	0
105460	13	1405	0
105462	29	876	0
105463	9	471	0
105464	11	604	0
105465	8	289	0
105466	7	1239	0
105468	30	733	0
105469	8	350	0
105471	26	1467	0
105472	8	769	0
105473	9	1319	0
105475	8	756	0
105476	13	257	0
105477	13	289	0
105478	7	458	0
105480	26	639	0
105481	26	890	0
105484	8	573	0
105485	8	923	0
105490	8	891	0
105491	4	748	0
105495	13	508	0
105496	8	1129	0
105497	29	669	0
105498	9	637	0
105500	28	401	0
105501	11	829	0
105503	13	900	0
105504	8	800	0
105505	8	572	0
105506	8	119	0
105508	26	490	0
105509	8	257	0
105510	9	1558	0
105513	13	281	0
105516	8	727	0
105517	30	1415	0
105519	29	1282	0
105520	11	1490	0
105522	9	1037	0
105524	26	412	0
105525	13	298	0
105527	11	811	0
105528	12	1365	0
105534	26	261	0
105535	13	736	0
105537	12	552	0
105538	13	1069	0
105539	12	587	0
105542	13	481	0
105544	8	1482	0
105546	13	731	0
105547	8	253	0
105548	5	1092	0
105549	13	948	0
105550	13	91	0
105551	13	1368	0
105555	8	166	0
105557	11	468	0
105559	30	615	0
105560	29	637	0
105561	8	570	0
105563	9	457	0
105564	26	787	0
105565	13	879	0
105566	10	389	1
105569	7	180	0
105570	8	314	0
105571	9	39	0
105573	10	1494	0
105574	30	37	0
105575	8	910	0
105576	8	1092	0
105577	30	133	0
105578	13	453	0
105580	8	1274	0
105582	8	105	0
105583	8	623	0
105584	10	222	0
105585	13	622	0
105587	11	1352	0
105588	8	1014	0
105590	30	225	0
105591	13	185	0
105592	13	299	0
105594	13	650	0
105595	13	382	0
105596	13	317	0
105597	11	1092	0
105598	8	369	0
105599	8	1394	0
105603	29	973	0
105606	7	495	0
105608	7	1332	0
105609	1	930	0
105610	29	363	0
105613	13	579	0
105619	13	186	0
105621	13	1191	0
105622	30	1534	0
105623	13	327	0
105625	30	15	0
105626	9	63	0
105627	30	621	0
105629	13	546	0
105630	13	393	0
105631	30	598	0
105632	8	1479	0
105633	13	769	0
105635	8	1091	0
105636	8	904	0
105637	13	918	0
105639	13	1371	0
105640	8	84	0
105641	30	1288	0
105642	9	962	0
105644	26	874	1
105647	8	1040	0
105650	8	1159	0
105651	8	1117	0
105653	8	205	0
105654	8	1039	0
105655	13	538	0
105658	13	1563	0
105661	29	1029	0
105662	8	536	0
105664	13	875	0
105665	13	761	0
105666	26	1299	0
105667	29	1443	0
105669	13	633	0
105670	8	107	0
105671	8	209	0
105672	12	1167	0
105673	2	1079	0
105674	8	521	0
105675	26	283	0
105676	13	353	0
105680	30	1123	0
105681	13	600	0
105683	30	1309	0
105684	13	426	0
105685	13	1387	0
105686	5	414	0
105688	30	707	0
105691	13	229	0
105694	8	122	0
105695	13	1252	0
105696	8	401	0
105697	13	314	0
105698	30	714	0
105699	8	188	0
105700	8	549	0
105702	8	802	0
105704	8	1498	0
105705	30	450	0
105707	13	954	0
105710	29	1443	0
105712	13	413	0
105713	13	899	0
105714	8	107	0
105716	26	795	0
105720	5	407	0
105721	30	698	0
105724	13	1034	0
105728	26	113	0
105729	8	428	0
105730	26	121	0
105731	9	814	0
105733	30	430	0
105734	13	1076	0
105735	13	672	0
105736	8	1014	0
105737	13	154	0
105738	13	430	0
105739	8	342	0
105740	12	1167	0
105742	8	821	0
105744	30	273	0
105747	13	1350	0
105748	13	825	0
105749	29	189	0
105750	13	188	0
105752	8	1466	0
105753	4	1187	0
105754	7	866	0
105755	8	1305	0
105756	13	195	0
105758	13	264	0
105761	13	1496	0
105762	26	1157	0
105763	11	966	0
105764	7	78	0
105766	12	1388	0
105767	13	1140	0
105768	26	317	0
105771	30	1430	0
105772	8	163	0
105773	13	1104	0
105774	29	285	0
105776	30	857	0
105777	8	222	0
105778	13	734	0
105779	8	1211	0
105781	13	392	0
105784	13	1494	0
105785	26	1441	0
105786	12	271	0
105787	13	593	0
105788	7	711	0
105790	8	954	0
105791	13	746	0
105793	26	783	0
105794	13	438	0
105796	28	1463	0
105797	8	1495	0
105799	13	232	0
105800	8	1330	0
105803	30	1104	0
105805	13	648	0
105806	8	453	0
105807	5	60	0
105809	12	537	0
105810	13	598	0
105811	30	189	0
105813	12	731	0
105815	13	801	0
105816	13	1096	0
105817	8	1273	0
105820	4	538	0
105821	26	1290	0
105824	8	1134	0
105825	13	876	0
105826	8	542	0
105831	13	579	0
105834	13	867	0
105835	8	1506	0
105836	12	655	0
105837	8	1300	0
105841	13	1134	0
105842	5	1449	0
105846	7	1369	0
105849	12	1444	0
105851	8	808	0
105852	3	998	0
105855	13	191	0
105856	8	1136	1
105860	13	1005	0
105862	26	679	0
105866	13	1555	0
105869	26	141	0
105870	7	180	0
105871	13	456	0
105873	11	240	0
105875	8	554	0
105879	13	332	0
105880	13	1084	0
105882	8	1271	0
105883	11	150	0
105884	8	125	0
105886	26	189	0
105887	13	33	0
105888	13	145	0
105889	29	1041	0
105890	8	1427	0
105892	26	1267	0
105893	8	1100	0
105894	26	265	0
105895	26	375	0
105896	13	305	0
105899	26	1210	0
105900	26	1521	0
105901	13	664	0
105903	29	1055	0
105904	8	91	0
105905	13	489	0
105908	8	1005	0
105909	8	942	0
105910	13	1444	0
105911	30	1241	0
105912	8	408	0
105913	8	20	0
105914	3	444	0
105915	9	894	0
105916	27	1387	0
105918	29	207	0
105920	30	175	0
105921	30	464	0
105925	8	844	0
105926	26	1333	0
105927	8	939	0
105928	13	823	0
105929	9	1393	0
105930	13	643	0
105931	9	108	0
105932	8	832	0
105933	13	329	0
105934	10	686	0
105935	12	1257	0
105937	29	1106	0
105939	13	244	0
105940	7	1046	0
105943	29	247	0
105944	12	460	0
105945	30	151	0
105946	13	8	0
105947	5	1449	0
105948	13	1367	0
105949	30	191	0
105950	8	1003	0
105951	13	38	0
105952	8	544	0
105953	13	450	0
105954	12	1444	0
105956	8	967	0
105957	13	959	1
105960	8	1356	0
105961	29	131	0
105962	30	342	0
105963	8	706	0
105965	8	1532	0
105966	8	106	0
105971	26	1159	0
105972	8	877	0
105975	12	38	0
105976	13	664	0
105977	26	464	1
105980	8	1405	0
105981	8	515	0
105982	8	239	0
105983	26	1392	0
105984	8	561	0
105985	30	1061	0
105988	8	288	0
105990	30	294	0
105991	8	717	0
105994	8	962	0
105995	8	459	0
105996	13	112	0
105999	13	868	0
106008	13	1310	0
106010	26	310	0
106012	30	840	0
106014	8	644	0
106016	10	7	0
106017	13	1190	0
106018	13	885	0
106019	13	169	0
106021	13	643	0
106023	13	607	1
106024	30	1227	0
106025	13	401	0
106027	11	1056	0
106028	30	1320	0
106029	4	936	0
106031	8	84	0
106032	13	1035	0
106036	8	1481	0
106037	29	189	0
106039	13	1212	0
106042	26	153	0
106044	11	557	0
106047	8	133	0
106048	9	647	0
106049	13	1338	0
106050	8	1077	0
106051	8	21	0
106052	8	624	0
106053	13	997	0
106054	27	787	0
106056	26	1215	0
106057	26	1107	0
106058	13	474	0
106059	11	373	0
106062	12	659	0
106063	29	1573	0
106064	5	1490	0
106065	30	189	0
106067	29	207	0
106068	26	561	0
106071	13	405	0
106073	13	448	0
106074	8	16	0
106075	8	432	0
106079	8	1369	0
106082	13	366	0
106086	8	4	0
106087	13	461	0
106088	8	1122	0
106089	13	1405	0
106090	8	518	0
106091	26	1528	0
106093	13	1314	0
106094	13	1427	0
106095	13	189	0
106097	26	1225	0
106098	10	832	0
106099	30	432	0
106100	26	207	0
106101	13	331	0
106102	13	565	0
106103	13	899	0
106104	13	292	0
106107	8	437	0
106109	26	1121	0
106111	13	174	0
106113	8	577	0
106114	8	593	1
106118	11	189	0
106119	8	1265	0
106120	4	1545	0
106121	7	1434	0
106122	12	939	0
106123	7	21	0
106126	8	648	0
106127	30	362	0
106128	8	879	0
106130	8	1429	0
106131	26	849	0
106132	9	405	0
106133	12	861	0
106134	8	257	0
106135	29	136	0
106136	13	481	0
106137	5	414	0
106139	11	736	0
106140	30	1046	0
106141	30	1098	0
106143	26	321	0
106145	11	612	0
106146	13	1005	0
106147	30	1332	0
106149	8	251	0
106150	12	1122	0
106151	7	659	0
106152	8	220	0
106153	26	1121	0
106154	13	1410	0
106156	13	14	0
106157	5	1368	0
106158	13	734	0
106160	8	1433	0
106161	26	1522	0
106163	8	105	0
106165	13	1290	0
106170	8	1427	0
106172	13	1255	0
106173	29	1	0
106175	8	159	0
106176	8	248	0
106180	26	1378	0
106181	29	1432	0
106182	8	1429	0
106188	29	1242	0
106190	8	1300	0
106191	13	1213	0
106195	29	634	0
106196	29	489	0
106197	8	479	0
106198	30	588	0
106199	5	375	0
106202	26	1332	0
106203	26	369	0
106204	13	639	0
106205	8	904	0
106206	8	1072	0
106207	8	549	0
106208	28	1337	0
106210	13	391	0
106213	30	610	0
106214	8	116	0
106216	13	172	0
106217	26	189	0
106219	11	1359	0
106222	30	294	0
106224	26	99	0
106226	30	698	0
106227	26	858	0
106229	28	401	0
106231	8	1182	0
106232	2	886	0
106234	13	432	0
106235	8	937	0
106236	10	1516	0
106237	8	961	0
106241	13	800	0
106242	13	1069	0
106243	27	1463	0
106246	13	761	0
106247	9	643	0
106248	11	776	0
106250	13	763	0
